id,ระดับ,เรื่อง,รายละเอียด
pat1-2556-03-q17,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2556-03-q20,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2556-03-q21,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2556-03-q31,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2556-03-q35,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2556-03-q38,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2556-03-q45,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2556-03-q46,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2556-03-q47,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-03-q01,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-03-q04,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-03-q05,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-03-q06,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-03-q08,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-03-q09,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-03-q10,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-03-q17,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-03-q18,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-03-q19,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-03-q22,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-03-q24,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-03-q25,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-03-q28,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-03-q33,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-03-q41,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-03-q42,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-04-q01,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-04-q04,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-04-q08,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-04-q09,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-04-q10,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-04-q11,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-04-q14,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-04-q17,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-04-q19,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-04-q21,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-04-q22,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-04-q24,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-04-q25,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-04-q28,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-04-q32,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-04-q40,ผิด,โจทย์อ้างรูป/ตาราง แต่ hasImage=false,ดังตาราง
pat1-2557-04-q41,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-11-q01,ผิด,โจทย์อ้างรูป/ตาราง แต่ hasImage=false,ดังตาราง
pat1-2557-11-q09,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-11-q10,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-11-q11,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-11-q12,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-11-q13,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-11-q17,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-11-q18,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-11-q24,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-11-q27,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-11-q31,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
pat1-2557-11-q32,เตือน,รูปอยู่ฝั่งเฉลย ⛔ ไม่ใช่ฝั่งโจทย์,เสี่ยงเฉลยรั่วถ้าดึงเฉลยเก่ามาใช้
